"Notes"	"Month"	"Month Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Jun., 2021"	"2021/06"	"Georgia"	"13"	203	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Hawaii"	"15"	21	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Idaho"	"16"	40	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Illinois"	"17"	323	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Indiana"	"18"	217	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Iowa"	"19"	36	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Kansas"	"20"	51	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Kentucky"	"21"	202	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Louisiana"	"22"	197	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Maine"	"23"	53	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Maryland"	"24"	255	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Massachusetts"	"25"	210	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Michigan"	"26"	257	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Minnesota"	"27"	85	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Mississippi"	"28"	62	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Missouri"	"29"	184	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Montana"	"30"	14	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Nebraska"	"31"	17	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Nevada"	"32"	97	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"New Hampshire"	"33"	39	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"New Jersey"	"34"	280	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"New Mexico"	"35"	95	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"New York"	"36"	468	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"North Carolina"	"37"	318	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Ohio"	"39"	413	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Oklahoma"	"40"	82	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Oregon"	"41"	107	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Pennsylvania"	"42"	464	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Rhode Island"	"44"	25	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"South Carolina"	"45"	183	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Tennessee"	"47"	325	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Texas"	"48"	425	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Utah"	"49"	52	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Vermont"	"50"	19	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Virginia"	"51"	205	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Washington"	"53"	185	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"West Virginia"	"54"	116	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Wisconsin"	"55"	162	Not Applicable	Not Applicable	Not Applicable
	"Jun., 2021"	"2021/06"	"Wyoming"	"56"	11	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Alabama"	"01"	112	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Alaska"	"02"	22	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Arizona"	"04"	281	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Arkansas"	"05"	46	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"California"	"06"	972	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Colorado"	"08"	173	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Connecticut"	"09"	149	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Delaware"	"10"	36	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"District of Columbia"	"11"	43	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Florida"	"12"	675	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Georgia"	"13"	177	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Hawaii"	"15"	40	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Idaho"	"16"	33	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Illinois"	"17"	355	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Indiana"	"18"	237	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Iowa"	"19"	50	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Kansas"	"20"	60	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Kentucky"	"21"	199	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Louisiana"	"22"	240	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Maine"	"23"	38	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Maryland"	"24"	254	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Massachusetts"	"25"	212	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Michigan"	"26"	253	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Minnesota"	"27"	118	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Mississippi"	"28"	74	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Missouri"	"29"	173	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Montana"	"30"	20	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Nebraska"	"31"	17	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Nevada"	"32"	108	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"New Hampshire"	"33"	40	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"New Jersey"	"34"	266	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"New Mexico"	"35"	104	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"New York"	"36"	495	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"North Carolina"	"37"	352	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Ohio"	"39"	487	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Oklahoma"	"40"	85	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Oregon"	"41"	107	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Pennsylvania"	"42"	492	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Rhode Island"	"44"	34	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"South Carolina"	"45"	189	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Tennessee"	"47"	302	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Texas"	"48"	434	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Utah"	"49"	64	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Vermont"	"50"	30	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Virginia"	"51"	204	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Washington"	"53"	209	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"West Virginia"	"54"	114	Not Applicable	Not Applicable	Not Applicable
	"Jul., 2021"	"2021/07"	"Wisconsin"	"55"	158	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Alabama"	"01"	119	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Alaska"	"02"	26	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Arizona"	"04"	269	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Arkansas"	"05"	58	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"California"	"06"	981	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Colorado"	"08"	181	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Connecticut"	"09"	145	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Delaware"	"10"	37	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"District of Columbia"	"11"	39	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Florida"	"12"	681	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Georgia"	"13"	203	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Hawaii"	"15"	18	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Idaho"	"16"	28	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Illinois"	"17"	328	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Indiana"	"18"	242	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Iowa"	"19"	44	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Kansas"	"20"	77	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Kentucky"	"21"	201	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Louisiana"	"22"	212	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Maine"	"23"	46	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Maryland"	"24"	194	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Massachusetts"	"25"	234	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Michigan"	"26"	271	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Minnesota"	"27"	138	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Mississippi"	"28"	58	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Missouri"	"29"	190	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Montana"	"30"	19	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Nebraska"	"31"	35	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Nevada"	"32"	77	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"New Hampshire"	"33"	39	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"New Jersey"	"34"	259	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"New Mexico"	"35"	106	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"New York"	"36"	539	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"North Carolina"	"37"	328	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"North Dakota"	"38"	10	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Ohio"	"39"	455	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Oklahoma"	"40"	94	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Oregon"	"41"	96	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Pennsylvania"	"42"	462	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Rhode Island"	"44"	46	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"South Carolina"	"45"	177	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"South Dakota"	"46"	10	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Tennessee"	"47"	324	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Texas"	"48"	444	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Utah"	"49"	55	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Vermont"	"50"	21	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Virginia"	"51"	217	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Washington"	"53"	213	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"West Virginia"	"54"	145	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Wisconsin"	"55"	146	Not Applicable	Not Applicable	Not Applicable
	"Aug., 2021"	"2021/08"	"Wyoming"	"56"	12	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Alabama"	"01"	125	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Alaska"	"02"	16	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Arizona"	"04"	220	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Arkansas"	"05"	48	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"California"	"06"	929	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Colorado"	"08"	169	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Connecticut"	"09"	135	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Delaware"	"10"	29	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"District of Columbia"	"11"	47	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Florida"	"12"	644	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Georgia"	"13"	209	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Hawaii"	"15"	18	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Idaho"	"16"	39	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Illinois"	"17"	299	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Indiana"	"18"	267	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Iowa"	"19"	32	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Kansas"	"20"	61	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Kentucky"	"21"	218	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Louisiana"	"22"	229	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Maine"	"23"	58	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Maryland"	"24"	210	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Massachusetts"	"25"	218	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Michigan"	"26"	249	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Minnesota"	"27"	108	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Mississippi"	"28"	62	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Missouri"	"29"	168	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Montana"	"30"	17	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Nebraska"	"31"	17	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Nevada"	"32"	65	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"New Hampshire"	"33"	47	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"New Jersey"	"34"	253	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"New Mexico"	"35"	83	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"New York"	"36"	493	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"North Carolina"	"37"	316	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"North Dakota"	"38"	11	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Ohio"	"39"	434	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Oklahoma"	"40"	84	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Oregon"	"41"	110	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Pennsylvania"	"42"	450	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Rhode Island"	"44"	39	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"South Carolina"	"45"	200	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Tennessee"	"47"	322	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Texas"	"48"	433	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Utah"	"49"	51	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Vermont"	"50"	27	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Virginia"	"51"	225	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Washington"	"53"	185	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"West Virginia"	"54"	115	Not Applicable	Not Applicable	Not Applicable
	"Sep., 2021"	"2021/09"	"Wisconsin"	"55"	141	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Alabama"	"01"	115	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Alaska"	"02"	27	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Arizona"	"04"	215	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Arkansas"	"05"	46	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"California"	"06"	879	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Colorado"	"08"	147	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Connecticut"	"09"	111	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Delaware"	"10"	48	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"District of Columbia"	"11"	27	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Florida"	"12"	651	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Georgia"	"13"	221	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Hawaii"	"15"	33	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Idaho"	"16"	25	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Illinois"	"17"	321	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Indiana"	"18"	217	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Iowa"	"19"	31	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Kansas"	"20"	50	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Kentucky"	"21"	193	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Louisiana"	"22"	184	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Maine"	"23"	63	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Maryland"	"24"	227	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Massachusetts"	"25"	223	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Michigan"	"26"	244	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Minnesota"	"27"	112	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Mississippi"	"28"	63	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Missouri"	"29"	176	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Nebraska"	"31"	18	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Nevada"	"32"	66	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"New Hampshire"	"33"	35	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"New Jersey"	"34"	277	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"New Mexico"	"35"	79	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"New York"	"36"	501	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"North Carolina"	"37"	322	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"North Dakota"	"38"	13	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Ohio"	"39"	441	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Oklahoma"	"40"	91	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Oregon"	"41"	102	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Pennsylvania"	"42"	440	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Rhode Island"	"44"	46	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"South Carolina"	"45"	186	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"South Dakota"	"46"	10	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Tennessee"	"47"	337	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Texas"	"48"	357	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Utah"	"49"	56	Not Applicable	Not Applicable	Not Applicable
	"Oct., 2021"	"2021/10"	"Vermont"	"50"	22	Not Applicable	Not Applicable	Not Applicable
